p	trips_min	trips_max	trips_mean	trips_med	trips_sd	succ_mean	succ_med	diag_mean	diag_med
0.07304	14	140	132.162	140	25.8475	0.109722	1.79005e-08	0.999861	1
0.07306	14	140	132.193	140	25.9714	0.106389	9.2814e-12	0.999861	1
0.07308	14	140	132.008	140	26.1176	0.113056	1.13794e-09	1	1
0.0731	14	140	132.119	140	25.9847	0.109861	9.03465e-10	0.999861	1
0.07312	14	140	131.765	140	26.6695	0.112639	9.74666e-11	0.999722	1
0.07314	14	140	131.88	140	26.2414	0.1125	1.06881e-07	0.999861	1
0.07316	14	140	131.857	140	26.3284	0.113472	1.77464e-09	0.999722	1
0.07318	14	140	131.824	140	26.1787	0.115417	8.95015e-10	0.999722	1
0.0732	14	140	132.211	140	25.7837	0.1075	1.72902e-10	0.999861	1
0.07322	14	140	131.74	140	26.1966	0.117361	6.54089e-09	0.999583	1
0.07324	14	140	131.497	140	26.7088	0.119583	8.62791e-10	0.999861	1
0.07326	14	140	132.331	140	25.2483	0.112917	3.39062e-10	0.999722	1
0.07328	14	140	132.298	140	25.7756	0.10625	3.58262e-08	0.999861	1
0.0733	14	140	132.078	140	25.8046	0.112083	5.6866e-10	0.999722	1
0.07332	14	140	131.905	140	26.3388	0.111667	4.76846e-09	0.999861	1
0.07334	14	140	132.298	140	25.2604	0.113333	2.91733e-10	0.999861	1
0.07336	14	140	131.822	140	26.5134	0.111944	8.92465e-10	0.999722	1
0.07338	14	140	132.002	140	25.8618	0.1125	2.36818e-08	1	1
0.0734	14	140	132.008	140	26.0895	0.113056	4.05126e-10	0.999583	1
0.07342	14	140	132.341	140	25.5199	0.107083	3.15937e-11	0.999722	1
0.07344	14	140	132.51	140	25.5685	0.104306	1.16855e-10	0.999722	1
0.07346	14	140	132.448	140	25.3973	0.10625	1.6276e-11	0.999722	1
0.07348	14	140	132.22	140	25.6272	0.109861	2.4504e-09	0.999722	1
0.0735	14	140	131.942	140	26.5	0.109722	5.73995e-09	0.999583	1
